Date,Hour,Temp
4/8/2020,20,12.04
4/8/2020,21,11.1
4/8/2020,22,11.97
4/8/2020,23,10.8
4/9/2020,0,10.5
4/9/2020,1,11.52
4/9/2020,2,10.92
4/9/2020,3,12.5
4/9/2020,4,10.53
4/9/2020,5,11.26
4/9/2020,6,15.6
4/9/2020,7,13.28
4/9/2020,8,14.52
4/9/2020,9,16.3
4/9/2020,10,15.58
4/9/2020,11,16.56
4/9/2020,12,16.7
4/9/2020,13,17.09
4/9/2020,14,16.78
4/9/2020,15,14.1
4/9/2020,16,16.09
4/9/2020,17,14.78
4/9/2020,18,11.9
4/9/2020,19,13.21
4/9/2020,20,12.55
4/9/2020,21,13
4/9/2020,22,11.99
4/9/2020,23,11.7
4/10/2020,0,12.6
4/10/2020,1,11.58
4/10/2020,2,11.54
4/10/2020,3,16.6
4/10/2020,4,10.83
4/10/2020,5,11.61
4/10/2020,6,19.8
4/10/2020,7,14.62
4/10/2020,8,18.19
4/10/2020,9,19.8
4/10/2020,10,19.78
4/10/2020,11,20.25
4/10/2020,12,19.6
4/10/2020,13,21.09
4/10/2020,14,21.01
4/10/2020,15,14.6
4/10/2020,16,20.29
4/10/2020,17,18.64
4/10/2020,18,11.9
4/10/2020,19,15.88
4/10/2020,20,14.38
4/10/2020,21,12
4/10/2020,22,13.05
4/10/2020,23,12.1
4/11/2020,0,9.3
4/11/2020,1,11.8
4/11/2020,2,11.47
4/11/2020,3,15.2
4/11/2020,4,11.26
4/11/2020,5,11.1
4/11/2020,6,20.6
4/11/2020,7,16.69
4/11/2020,8,20.3
4/11/2020,9,22.6
4/11/2020,10,21.28
4/11/2020,11,22.61
4/11/2020,12,21
4/11/2020,13,22.91
4/11/2020,14,22.04
4/11/2020,15,16.9
4/11/2020,16,21.89
4/11/2020,17,20.37
4/11/2020,18,13.8
4/11/2020,19,16.4
4/11/2020,20,15.73
4/11/2020,21,12.5
4/11/2020,22,14.81
4/11/2020,23,13.67
4/12/2020,0,10.4
4/12/2020,1,13.64
4/12/2020,2,13
4/12/2020,3,15.7
4/12/2020,4,12.92
4/12/2020,5,13.74
4/12/2020,6,19.4
4/12/2020,7,16.44
4/12/2020,8,19.51
4/12/2020,9,19
4/12/2020,10,20.62
4/12/2020,11,21.27
4/12/2020,12,16.9
4/12/2020,13,21.94
4/12/2020,14,21.78
4/12/2020,15,13.5
4/12/2020,16,20.25
4/12/2020,17,18.34
4/12/2020,18,12.4
4/12/2020,19,15
4/12/2020,20,14.29
4/12/2020,21,9.6
4/12/2020,22,13.41
4/12/2020,23,12.75
4/13/2020,0,8.7
4/13/2020,1,11.99
4/13/2020,2,11.54
4/13/2020,3,12.6
4/13/2020,4,11.26
4/13/2020,5,12.61
4/13/2020,6,18.7
4/13/2020,7,15.64
4/13/2020,8,17.85
4/13/2020,9,20.5
4/13/2020,10,20.02
4/13/2020,11,20.9
4/13/2020,12,20
4/13/2020,13,21.15
4/13/2020,14,21.36
4/13/2020,15,16.3
4/13/2020,16,19.38
4/13/2020,17,17.54
4/13/2020,18,14.8
4/13/2020,19,15.9
4/13/2020,20,15.38
4/13/2020,21,12.3
4/13/2020,22,14.63
4/13/2020,23,13.75
4/14/2020,0,11.3
4/14/2020,1,12.91
4/14/2020,2,10.85
4/14/2020,3,15.5
4/14/2020,4,11.43
4/14/2020,5,13.24
4/14/2020,6,22.1
4/14/2020,7,17.89
4/14/2020,8,20.2
4/14/2020,9,22.2
4/14/2020,10,21.76
4/14/2020,11,22.31
4/14/2020,12,19.3
4/14/2020,13,21.5
4/14/2020,14,20.24
4/14/2020,15,17.1
4/14/2020,16,18.93
4/14/2020,17,18.06
4/14/2020,18,16.7
4/14/2020,19,17.61
4/14/2020,20,17.15
4/14/2020,21,14.7
4/14/2020,22,16.59
4/14/2020,23,16.06
4/15/2020,0,11.9
4/15/2020,1,15.48
4/15/2020,2,14.72
4/15/2020,3,16.6
4/15/2020,4,13.93
4/15/2020,5,15.18
4/15/2020,6,18
4/15/2020,7,15.93
4/15/2020,8,16.13
4/15/2020,9,15.8
4/15/2020,10,15.37
4/15/2020,11,15.22
4/15/2020,12,12.2
4/15/2020,13,14.06
4/15/2020,14,13.8
4/15/2020,15,10.7
4/15/2020,16,11.68
4/15/2020,17,10.91
4/15/2020,18,10.7
4/15/2020,19,10.35
4/15/2020,20,10.42
4/15/2020,21,10.6
4/15/2020,22,10
4/15/2020,23,10.12
4/16/2020,0,10.6
4/16/2020,1,9.92
4/16/2020,2,10.03
4/16/2020,3,12
4/16/2020,4,9.87
4/16/2020,5,10.52
4/16/2020,6,13.7
4/16/2020,7,11.99
4/16/2020,8,12.72
4/16/2020,9,14.8
4/16/2020,10,14.62
4/16/2020,11,15.67
4/16/2020,12,14.9
4/16/2020,13,16.19
4/16/2020,14,16.57
4/16/2020,15,11.6
4/16/2020,16,15.85
4/16/2020,17,13.93
4/16/2020,18,9.8
4/16/2020,19,12.36
4/16/2020,20,11.51
4/16/2020,21,9.1
4/16/2020,22,11.07
4/16/2020,23,10.23
4/17/2020,0,7.1
4/17/2020,1,9.72
4/17/2020,2,9.38
4/17/2020,3,12.1
4/17/2020,4,9.1
4/17/2020,5,11.58
4/17/2020,6,17.3
4/17/2020,7,14.31
4/17/2020,8,17.29
4/17/2020,9,19.5
4/17/2020,10,18.9
4/17/2020,11,20.35
4/17/2020,12,18.5
4/17/2020,13,20.32
4/17/2020,14,19.93
4/17/2020,15,14.2
4/17/2020,16,17.35
4/17/2020,17,15.41
4/17/2020,18,12.7
4/17/2020,19,14.95
4/17/2020,20,13.95
4/17/2020,21,10.2
4/17/2020,22,12.98
4/17/2020,23,11.99
4/18/2020,0,9
4/18/2020,1,11.84
4/18/2020,2,11.69
4/18/2020,3,14.9
4/18/2020,4,10.88
4/18/2020,5,11.84
4/18/2020,6,20.3
4/18/2020,7,17.36
4/18/2020,8,19.5
4/18/2020,9,21.8
4/18/2020,10,22.09
4/18/2020,11,22.82
4/18/2020,12,21.1
4/18/2020,13,22.58
4/18/2020,14,22.11
4/18/2020,15,14.8
4/18/2020,16,21.45
4/18/2020,17,19.24
4/18/2020,18,13.5
4/18/2020,19,16.63
4/18/2020,20,15.98
4/18/2020,21,12
4/18/2020,22,15.24
4/18/2020,23,14.46
4/19/2020,0,10.8
4/19/2020,1,14.19
4/19/2020,2,13.61
4/19/2020,3,16
4/19/2020,4,13.58
4/19/2020,5,14.06
4/19/2020,6,21.5
4/19/2020,7,17.99
4/19/2020,8,20.97
4/19/2020,9,22.5
4/19/2020,10,23
4/19/2020,11,23.37
4/19/2020,12,22.5
4/19/2020,13,23.45
4/19/2020,14,22.85
4/19/2020,15,18
4/19/2020,16,21.53
4/19/2020,17,19.74
4/19/2020,18,15.1
4/19/2020,19,17.68
4/19/2020,20,16.74
4/19/2020,21,14.2
4/19/2020,22,15.74
4/19/2020,23,15.45
4/20/2020,0,13.5
4/20/2020,1,14.59
4/20/2020,2,14.17
4/20/2020,3,15.2
4/20/2020,4,13.99
4/20/2020,5,14.47
4/20/2020,6,20.7
4/20/2020,7,18.32
4/20/2020,8,20.17
4/20/2020,9,21.2
4/20/2020,10,23.3
4/20/2020,11,23.02
4/20/2020,12,17.8
4/20/2020,13,21.02
4/20/2020,14,20.78
4/20/2020,15,16.2
4/20/2020,16,18.36
4/20/2020,17,17.71
4/20/2020,18,15.8
4/20/2020,19,17.11
4/20/2020,20,16.61
4/20/2020,21,15.6
4/20/2020,22,16.7
4/20/2020,23,16.85
4/21/2020,0,14.7
4/21/2020,1,16.23
4/21/2020,2,16.03
4/21/2020,3,14.9
4/21/2020,4,15.26
4/21/2020,5,14.96
4/21/2020,6,15.7
4/21/2020,7,16.43
4/21/2020,8,16.79
4/21/2020,9,15.8
4/21/2020,10,17.38
4/21/2020,11,16.4
4/21/2020,12,13.7
4/21/2020,13,17.22
4/21/2020,14,15.72
4/21/2020,15,12.1
4/21/2020,16,14.12
4/21/2020,17,12.59
4/21/2020,18,11.9
4/21/2020,19,11.98
4/21/2020,20,11.84
4/21/2020,21,10.7
4/21/2020,22,11.51
4/21/2020,23,10.85
4/22/2020,0,9.5
4/22/2020,1,10.1
4/22/2020,2,9.91
4/22/2020,3,10.7
4/22/2020,4,9.92
4/22/2020,5,9.98
4/22/2020,6,12.4
4/22/2020,7,11.01
4/22/2020,8,11.74
4/22/2020,9,15.3
4/22/2020,10,13.3
4/22/2020,11,14.01
4/22/2020,12,13.7
4/22/2020,13,14.63
4/22/2020,14,14
4/22/2020,15,11.4
4/22/2020,16,12.81
4/22/2020,17,11.87
4/22/2020,18,11.7
4/22/2020,19,11
4/22/2020,20,11.12
4/22/2020,21,11.7
4/22/2020,22,11.16
4/22/2020,23,11.22
4/23/2020,0,11.3
4/23/2020,1,11.02
4/23/2020,2,10.83
4/23/2020,3,11.9
4/23/2020,4,10.2
4/23/2020,5,11.2
4/23/2020,6,13.9
4/23/2020,7,12.18
4/23/2020,8,13.51
4/23/2020,9,14.4
4/23/2020,10,14.26
4/23/2020,11,14.49
4/23/2020,12,13
4/23/2020,13,14.48
4/23/2020,14,14.48
4/23/2020,15,11.4
4/23/2020,16,13.04
4/23/2020,17,11.85
4/23/2020,18,10.8
4/23/2020,19,10.91
4/23/2020,20,11.07
4/23/2020,21,11.3
4/23/2020,22,10.66
4/23/2020,23,10.71
4/24/2020,0,11.1
4/24/2020,1,10.59
4/24/2020,2,10.02
4/24/2020,3,13.7
4/24/2020,4,9.97
4/24/2020,5,11.47
4/24/2020,6,16.2
4/24/2020,7,12.63
4/24/2020,8,15.4
4/24/2020,9,16.5
4/24/2020,10,16.54
4/24/2020,11,17.3
4/24/2020,12,15.3
4/24/2020,13,17.59
4/24/2020,14,17.74
4/24/2020,15,11
4/24/2020,16,17.15
4/24/2020,17,16.04
4/24/2020,18,8.7
4/24/2020,19,13.13
4/24/2020,20,11.99
4/24/2020,21,5.5
4/24/2020,22,11.06
4/24/2020,23,10.63
4/25/2020,0,6.7
4/25/2020,1,9.97
4/25/2020,2,9.48
4/25/2020,3,14.2
4/25/2020,4,9.49
4/25/2020,5,12.43
4/25/2020,6,19.8
4/25/2020,7,15.73
4/25/2020,8,18.07
4/25/2020,9,21
4/25/2020,10,19.91
4/25/2020,11,20.82
4/25/2020,12,20.6
4/25/2020,13,21.04
4/25/2020,14,21.12
4/25/2020,15,15.5
4/25/2020,16,18.79
4/25/2020,17,17.63
4/25/2020,18,14.4
4/25/2020,19,15.57
4/25/2020,20,15.05
4/25/2020,21,12.3
4/25/2020,22,14.67
4/25/2020,23,14.38
4/26/2020,0,10.3
4/26/2020,1,13.02
4/26/2020,2,12.83
4/26/2020,3,15.4
4/26/2020,4,12.57
4/26/2020,5,13.95
4/26/2020,6,20.2
4/26/2020,7,17.87
4/26/2020,8,19.35
4/26/2020,9,21.6
4/26/2020,10,20.04
4/26/2020,11,20.52
4/26/2020,12,19.7
4/26/2020,13,21.5
4/26/2020,14,21.21
4/26/2020,15,15.6
4/26/2020,16,18.33
4/26/2020,17,17.17
4/26/2020,18,12.2
4/26/2020,19,15.85
4/26/2020,20,15.35
4/26/2020,21,12.8
4/26/2020,22,14.79
4/26/2020,23,14.14
4/27/2020,0,11.9
4/27/2020,1,13.35
4/27/2020,2,12.88
4/27/2020,3,16.5
4/27/2020,4,12.67
4/27/2020,5,14.66
4/27/2020,6,20.1
4/27/2020,7,18.7
4/27/2020,8,20.36
4/27/2020,9,20.7
4/27/2020,10,21.69
4/27/2020,11,21.91
4/27/2020,12,19.8
4/27/2020,13,22.01
4/27/2020,14,21.68
4/27/2020,15,15.5
4/27/2020,16,20.62
4/27/2020,17,18.81
4/27/2020,18,13.1
4/27/2020,19,17.13
4/27/2020,20,16.73
4/27/2020,21,12.1
4/27/2020,22,15.31
4/27/2020,23,15.2
4/28/2020,0,10.7
4/28/2020,1,14.69
4/28/2020,2,13.98
4/28/2020,3,16.8
4/28/2020,4,13.36
4/28/2020,5,15.65
4/28/2020,6,21.8
4/28/2020,7,17.66
4/28/2020,8,20.5
4/28/2020,9,24.4
4/28/2020,10,22.11
4/28/2020,11,22.42
4/28/2020,12,23.3
4/28/2020,13,22.76
4/28/2020,14,23.38
4/28/2020,15,18.5
4/28/2020,16,21.25
4/28/2020,17,19.36
4/28/2020,18,15.7
4/28/2020,19,17.29
4/28/2020,20,16.4
4/28/2020,21,13.8
4/28/2020,22,15.58
4/28/2020,23,15.2
4/29/2020,0,12.6
4/29/2020,1,14.61
4/29/2020,2,14.25
4/29/2020,3,18.6
4/29/2020,4,14.28
4/29/2020,5,15.98
4/29/2020,6,23.1
4/29/2020,7,18.4
4/29/2020,8,19.95
4/29/2020,9,23.5
4/29/2020,10,23.3
4/29/2020,11,23.71
4/29/2020,12,22.1
4/29/2020,13,23.03
4/29/2020,14,23.05
4/29/2020,15,18.2
4/29/2020,16,21.02
4/29/2020,17,19.86
4/29/2020,18,18.7
4/29/2020,19,18.95
4/29/2020,20,18.28
4/29/2020,21,19.3
4/29/2020,22,18.44
4/29/2020,23,18
4/30/2020,0,17.63
4/30/2020,1,17.13
4/30/2020,2,16.67
4/30/2020,3,20.1
4/30/2020,4,15.91
4/30/2020,5,17.23
4/30/2020,6,23.2
4/30/2020,7,19.6
4/30/2020,8,21.06
4/30/2020,9,23.9
4/30/2020,10,22.56
4/30/2020,11,22.28
4/30/2020,12,23.1
4/30/2020,13,22.56
4/30/2020,14,22.41
4/30/2020,15,17.9
4/30/2020,16,21.86
4/30/2020,17,20.49
4/30/2020,18,15.1
4/30/2020,19,18.64
4/30/2020,20,17.44
4/30/2020,21,17
4/30/2020,21,17
4/30/2020,22,18.26
4/30/2020,23,17.12
5/1/2020,0,13.8
5/1/2020,1,15.77
5/1/2020,2,15.33
5/1/2020,3,18.4
5/1/2020,4,14.36
5/1/2020,5,16.62
5/1/2020,6,24.9
5/1/2020,7,19.72
5/1/2020,8,21.62
5/1/2020,9,26
5/1/2020,10,22.81
5/1/2020,11,24.36
5/1/2020,12,22.9
5/1/2020,13,24.06
5/1/2020,14,23.17
5/1/2020,15,19
5/1/2020,16,21.84
5/1/2020,17,20.37
5/1/2020,18,18.4
5/1/2020,19,18.65
5/1/2020,20,18.55
5/1/2020,21,15.8
5/1/2020,22,17.72
5/1/2020,23,16.9
5/2/2020,0,15.9
5/2/2020,1,16.28
5/2/2020,2,15.86
5/2/2020,3,19.7
5/2/2020,4,15.39
5/2/2020,5,16.43
5/2/2020,6,24.3
5/2/2020,7,19.62
5/2/2020,8,22.02
5/2/2020,9,26
5/2/2020,10,23.69
5/2/2020,11,24.02
5/2/2020,12,22.9
5/2/2020,13,23.64
5/2/2020,14,22.59
5/2/2020,15,18.8
5/2/2020,16,21.29
5/2/2020,17,20.17
5/2/2020,18,20.5
5/2/2020,19,18.84
5/2/2020,20,18.54
5/2/2020,21,18.2
5/2/2020,22,17.88
5/2/2020,23,17.8
5/3/2020,0,18
5/3/2020,1,17.45
5/3/2020,2,16.97
5/3/2020,3,20.4
5/3/2020,4,16.26
5/3/2020,5,17.76
5/3/2020,6,22.9
5/3/2020,7,19.57
5/3/2020,8,21.29
5/3/2020,9,23.4
5/3/2020,10,22.75
5/3/2020,11,23.35
5/3/2020,12,22.8
5/3/2020,13,22.56
5/3/2020,14,21.48
5/3/2020,15,17.8
5/3/2020,16,20.84
5/3/2020,17,19.11
5/3/2020,18,15.4
5/3/2020,19,17.06
5/3/2020,20,16.81
5/3/2020,21,17.1
5/3/2020,22,16.41
5/3/2020,23,16.09
5/4/2020,0,15
5/4/2020,1,15.19
5/4/2020,2,14.31
5/4/2020,3,15.6
5/4/2020,4,13.88
5/4/2020,5,14.02
5/4/2020,6,19.8
5/4/2020,7,14.75
5/4/2020,8,17.44
5/4/2020,9,21.6
5/4/2020,10,18.27
5/4/2020,11,19.44
5/4/2020,12,20.1
5/4/2020,13,19.06
5/4/2020,14,19.09
5/4/2020,15,17.3
5/4/2020,16,18.18
5/4/2020,17,17.16
5/4/2020,18,13
5/4/2020,19,16.29
5/4/2020,20,15.66
5/4/2020,21,12.3
5/4/2020,22,15.06
5/4/2020,23,14.4
5/5/2020,0,14.1
5/5/2020,1,13.92
5/5/2020,2,13.26
5/5/2020,3,18.2
5/5/2020,4,13.31
5/5/2020,5,15.6
5/5/2020,6,20.4
5/5/2020,7,17.64
5/5/2020,8,19.32
5/5/2020,9,21.3
5/5/2020,10,20.79
5/5/2020,11,22.06
5/5/2020,12,20.7
5/5/2020,13,21.35
5/5/2020,14,21.5
5/5/2020,15,17.2
5/5/2020,16,19.77
5/5/2020,17,18.79
5/5/2020,18,15.4
5/5/2020,19,17.32
5/5/2020,20,16.64
5/5/2020,21,14.3
5/5/2020,22,16.4
5/5/2020,23,15.99
5/6/2020,0,13.8
5/6/2020,1,16.24
5/6/2020,2,14.33
5/6/2020,3,19
5/6/2020,4,14.15
5/6/2020,5,16.18
5/6/2020,6,25.4
5/6/2020,7,19.5
5/6/2020,8,21.86
5/6/2020,9,25.7
5/6/2020,10,23.91
5/6/2020,11,24.82
5/6/2020,12,24.6
5/6/2020,13,25.6
5/6/2020,14,24.58
5/6/2020,15,19.3
5/6/2020,16,22.95
5/6/2020,17,21.81
5/6/2020,18,17.6
5/6/2020,19,20.14
5/6/2020,20,19.47
5/6/2020,21,16.3
5/6/2020,22,18.19
5/6/2020,23,17.38
5/7/2020,0,15.4
5/7/2020,1,16.85
5/7/2020,2,16.06
5/7/2020,3,16.7
5/7/2020,4,14.45
5/7/2020,5,14.92
5/7/2020,6,15.8
5/7/2020,7,15
5/7/2020,8,14.55
5/7/2020,9,16.4
5/7/2020,10,15.66
5/7/2020,11,15.74
5/7/2020,12,15
5/7/2020,13,15.02
5/7/2020,14,16.52
5/7/2020,15,12.9
5/7/2020,16,15.24
5/7/2020,17,15.84
5/7/2020,18,12.8
5/7/2020,19,14.25
5/7/2020,20,13.6
5/7/2020,21,12.5
5/7/2020,22,13.09
5/7/2020,23,12.93
5/8/2020,0,13.3
5/8/2020,1,13.53
5/8/2020,2,12.75
5/8/2020,3,18.6
5/8/2020,4,12.87
5/8/2020,5,15.96
5/8/2020,6,21.2
5/8/2020,7,17.76
5/8/2020,8,19.06
5/8/2020,9,21.6
5/8/2020,10,20.5
5/8/2020,11,20.88
5/8/2020,12,20.1
5/8/2020,13,21.39
5/8/2020,14,21.33
5/8/2020,15,15.8
5/8/2020,16,21.1
5/8/2020,17,19.99
5/8/2020,18,13
5/8/2020,19,17.36
5/8/2020,20,15.9
5/8/2020,21,13.5
5/8/2020,22,15.4
5/8/2020,23,14.82
5/9/2020,0,10.7
5/9/2020,1,13.97
5/9/2020,2,13.66
5/9/2020,3,19.3
5/9/2020,4,13.66
5/9/2020,5,16.99
5/9/2020,6,22.2
5/9/2020,7,19.54
5/9/2020,8,21.11
5/9/2020,9,22.7
5/9/2020,10,22.44
5/9/2020,11,23.62
5/9/2020,12,22
5/9/2020,13,23.57
5/9/2020,14,23.42
5/9/2020,15,17.9
5/9/2020,16,21.27
5/9/2020,17,19.8
5/9/2020,18,16.4
5/9/2020,19,17.79
5/9/2020,20,16.62
5/9/2020,21,15.5
5/9/2020,22,16.47
5/9/2020,23,15.86
5/10/2020,0,12.7
5/10/2020,1,15.14
5/10/2020,2,14.73
5/10/2020,3,19.2
5/10/2020,4,15.23
5/10/2020,5,17.57
5/10/2020,6,24.2
5/10/2020,7,21.21
5/10/2020,8,22.68
5/10/2020,9,23.3
5/10/2020,10,24.59
5/10/2020,11,25.83
5/10/2020,12,24.6
5/10/2020,13,25.63
5/10/2020,14,24.82
5/10/2020,15,19.9
5/10/2020,16,23.23
5/10/2020,17,21.91
5/10/2020,18,19.2
5/10/2020,19,20.25
5/10/2020,20,19.54
5/10/2020,21,16.7
5/10/2020,22,18.86
5/10/2020,23,18.36
5/11/2020,0,15.2
5/11/2020,1,17.16
5/11/2020,2,16.86
5/11/2020,3,18.9
5/11/2020,4,16.53
5/11/2020,5,17.75
5/11/2020,6,23.9
5/11/2020,7,20.66
5/11/2020,8,22.44
5/11/2020,9,26.2
5/11/2020,10,25.06
5/11/2020,11,25.86
5/11/2020,12,24.8
5/11/2020,13,25.99
5/11/2020,14,25.31
5/11/2020,15,20.6
5/11/2020,16,23.69
5/11/2020,17,21.58
5/11/2020,18,19.5
5/11/2020,19,20.79
5/11/2020,20,20.07
5/11/2020,21,18.7
5/11/2020,22,19.72
5/11/2020,23,18.95
5/12/2020,0,18.5
5/12/2020,1,17.92
5/12/2020,2,17.76
5/12/2020,3,23.9
5/12/2020,4,17.78
5/12/2020,5,20.09
5/12/2020,6,27.1
5/12/2020,7,23.44
5/12/2020,8,25.9
5/12/2020,9,27.8
5/12/2020,10,26.05
5/12/2020,11,27.03
5/12/2020,12,26.3
5/12/2020,13,29.05
5/12/2020,14,27.5
5/12/2020,15,19.3
5/12/2020,16,26.24
5/12/2020,17,25.32
5/12/2020,18,16.9
5/12/2020,19,22.46
5/12/2020,20,20.96
5/12/2020,21,15.4
5/12/2020,22,19.69
5/12/2020,23,18.55
5/13/2020,0,13.7
5/13/2020,1,19.1
5/13/2020,2,18.62
5/13/2020,3,21.4
5/13/2020,4,18.8
5/13/2020,5,21.81
5/13/2020,6,27.8
5/13/2020,7,25.43
5/13/2020,8,27.23
5/13/2020,9,27.1
5/13/2020,10,28.9
5/13/2020,11,29.54
5/13/2020,12,25
5/13/2020,13,28.67
5/13/2020,14,29.3
5/13/2020,15,21.3
5/13/2020,16,26.53
5/13/2020,17,24.53
5/13/2020,18,18.3
5/13/2020,19,21.66
5/13/2020,20,21.49
5/13/2020,21,16.8
5/13/2020,22,20.27
5/13/2020,23,20.45
5/14/2020,0,15.3
5/14/2020,1,19.33
5/14/2020,2,18.9
5/14/2020,3,22.3
5/14/2020,4,18.71
5/14/2020,5,21.11
5/14/2020,6,26.8
5/14/2020,7,24.93
5/14/2020,8,27.64
5/14/2020,9,29.1
5/14/2020,10,29.81
5/14/2020,11,30.1
5/14/2020,12,28.2
5/14/2020,13,30.14
5/14/2020,14,29.39
5/14/2020,15,23.4
5/14/2020,16,27.18
5/14/2020,17,26.19
5/14/2020,18,19.5
5/14/2020,19,23.96
5/14/2020,20,23.35
5/14/2020,21,17.6
5/14/2020,22,22.63
5/14/2020,23,22.28
5/15/2020,0,16.8
5/15/2020,1,21.4
5/15/2020,2,21.21
5/15/2020,3,24.6
5/15/2020,4,21.37
5/15/2020,5,23.38
5/15/2020,6,30.8
5/15/2020,7,29.53
5/15/2020,8,31.18
5/15/2020,9,32.3
5/15/2020,10,34.2
5/15/2020,11,34.31
5/15/2020,12,28.7
5/15/2020,13,36.24
5/15/2020,14,34.4
5/15/2020,15,26.4
5/15/2020,16,31.01
5/15/2020,17,29.11
5/15/2020,18,21.4
5/15/2020,19,26.31
5/15/2020,20,25.33
5/15/2020,21,21.3
5/15/2020,22,24.99
5/15/2020,23,24.33
5/16/2020,0,18.9
5/16/2020,1,23.91
5/16/2020,2,23.57
5/16/2020,3,26.6
5/16/2020,4,23.14
5/16/2020,5,26.68
5/16/2020,6,32.7
5/16/2020,7,32.88
5/16/2020,8,33.84
5/16/2020,9,34.2
5/16/2020,10,34.98
5/16/2020,11,35.38
5/16/2020,12,32.3
5/16/2020,13,36.72
5/16/2020,14,36.46
5/16/2020,15,25.4
5/16/2020,16,32.89
5/16/2020,17,31.34
5/16/2020,18,23.5
5/16/2020,19,27.68
5/16/2020,20,26.88
5/16/2020,21,21
5/16/2020,22,25.92
5/16/2020,23,25.38
5/17/2020,0,19
5/17/2020,1,24.62
5/17/2020,2,24.55
5/17/2020,3,25.3
5/17/2020,4,24.65
5/17/2020,5,26.46
5/17/2020,6,29.7
5/17/2020,7,29.77
5/17/2020,8,31.41
5/17/2020,9,31.5
5/17/2020,10,34.41
5/17/2020,11,34.96
5/17/2020,12,31.5
5/17/2020,13,35.43
5/17/2020,14,34.77
5/17/2020,15,24.1
5/17/2020,16,33.36
5/17/2020,17,31.56
5/17/2020,18,20.9
5/17/2020,19,27.28
5/17/2020,20,26.28
5/17/2020,21,20
5/17/2020,22,24.87
5/17/2020,23,24.33
5/18/2020,0,18.4
5/18/2020,1,23.77
5/18/2020,2,22.99
5/18/2020,3,25.9
5/18/2020,4,22.46
5/18/2020,5,23.86
5/18/2020,6,29.6
5/18/2020,7,28.58
5/18/2020,8,30.82
5/18/2020,9,29.8
5/18/2020,10,32.85
5/18/2020,11,32.76
5/18/2020,12,26.9
5/18/2020,13,33.12
5/18/2020,14,32.96
5/18/2020,15,23.7
5/18/2020,16,30.01
5/18/2020,17,29.14
5/18/2020,18,21.6
5/18/2020,19,26.65
5/18/2020,20,25.39
5/18/2020,21,19.9
5/18/2020,22,24.2
5/18/2020,23,23.76
5/19/2020,0,19.1
5/19/2020,1,23.1
5/19/2020,2,22.16
5/19/2020,3,22.9
5/19/2020,4,22.22
5/19/2020,5,23.25
5/19/2020,6,26.1
5/19/2020,7,24.79
5/19/2020,8,27.79
5/19/2020,9,28.4
5/19/2020,10,30.43
5/19/2020,11,32.14
5/19/2020,12,25.4
5/19/2020,13,31.54
5/19/2020,14,31.22
5/19/2020,15,21.5
5/19/2020,16,28.85
5/19/2020,17,27.75
5/19/2020,18,19
5/19/2020,19,24.2
5/19/2020,20,23.35
5/19/2020,21,18
5/19/2020,22,22.99
5/19/2020,23,22.43
5/20/2020,0,16.9
5/20/2020,1,21.63
5/20/2020,2,20.65
5/20/2020,3,23.3
5/20/2020,4,20.38
5/20/2020,5,22.7
5/20/2020,6,27.6
5/20/2020,7,26.16
5/20/2020,8,28.11
5/20/2020,9,28.3
5/20/2020,10,29.98
5/20/2020,11,30.58
5/20/2020,12,29.2
5/20/2020,13,30.28
5/20/2020,14,29.44
5/20/2020,15,24.9
5/20/2020,16,28.02
5/20/2020,17,26.1
5/20/2020,18,21
5/20/2020,19,23.05
5/20/2020,20,23.1
5/20/2020,21,19.3
5/20/2020,22,22.4
5/20/2020,23,21.39
5/21/2020,0,20.6
5/21/2020,1,20.35
5/21/2020,2,19.89
5/21/2020,3,24.9
5/21/2020,4,19.75
5/21/2020,5,21.39
5/21/2020,6,26.8
5/21/2020,7,22.61
5/21/2020,8,24.43
5/21/2020,9,28.7
5/21/2020,10,25.51
5/21/2020,11,26.4
5/21/2020,12,25.5
5/21/2020,13,26.11
5/21/2020,14,24.97
5/21/2020,15,22.7
5/21/2020,16,24.16
5/21/2020,17,23.34
5/21/2020,18,17.4
5/21/2020,19,20.75
5/21/2020,20,20.02
5/21/2020,21,17.2
5/21/2020,22,18.52
5/21/2020,23,17.85
5/22/2020,0,15.6
5/22/2020,1,16.76
5/22/2020,2,15.39
5/22/2020,3,17
5/22/2020,4,15.24
5/22/2020,5,15.48
5/22/2020,6,18.7
5/22/2020,7,16.96
5/22/2020,8,17.71
5/22/2020,9,20.5
5/22/2020,10,19.42
5/22/2020,11,20.15
5/22/2020,12,18.9
5/22/2020,13,19.44
5/22/2020,14,19.5
5/22/2020,15,16.7
5/22/2020,16,19.54
5/22/2020,17,18.08
5/22/2020,18,14.1
5/22/2020,19,16.78
5/22/2020,20,16.1
5/22/2020,21,11.5
5/22/2020,22,15.65
5/22/2020,23,15.13
5/23/2020,0,10.9
5/23/2020,1,14.29
5/23/2020,2,13.91
5/23/2020,3,18.9
5/23/2020,4,13.87
5/23/2020,5,16.34
5/23/2020,6,23.4
5/23/2020,7,19.72
5/23/2020,8,21.21
5/23/2020,9,23.2
5/23/2020,10,22.82
5/23/2020,11,23.34
5/23/2020,12,23.2
5/23/2020,13,24.17
5/23/2020,14,23.69
5/23/2020,15,18
5/23/2020,16,22.34
5/23/2020,17,20.56
5/23/2020,18,15.3
5/23/2020,19,18.28
5/23/2020,20,17.87
